355.000,5840.00,5840.00,-0.0791016
356.000,5835.00,5835.00,-0.185059
357.000,5830.00,5830.00,-0.406250
358.000,5825.00,5825.00,-0.406250
359.000,5820.00,5820.00,-0.0791016
360.000,5815.00,5815.00,-0.406250
361.000,5810.00,5810.00,-0.0773926
362.000,5805.00,5805.00,-0.0773926
363.000,5800.00,5800.00,0.118408
364.000,5795.00,5795.00,0.171753
365.000,5790.00,5790.00,0.118408
366.000,5785.00,5785.00,0.171753
367.000,5780.00,5780.00,0.177246
368.000,5775.00,5775.00,0.177246
369.000,5770.00,5770.00,0.177246
370.000,5765.00,5765.00,0.670410
371.000,5760.00,5760.00,0.852051
372.000,5755.00,5755.00,0.811523
373.000,5750.00,5750.00,0.811523
374.000,5745.00,5745.00,0.811523
375.000,5740.00,5740.00,0.860840
376.000,5735.00,5735.00,1.08502
377.000,5730.00,5730.00,1.45917
378.000,5725.00,5725.00,1.31836
379.000,5720.00,5720.00,1.45917
380.000,5715.00,5715.00,1.45917
381.000,5710.00,5710.00,1.45917
382.000,5705.00,5705.00,1.70654
383.000,5700.00,5700.00,2.08887
384.000,5695.00,5695.00,2.03964
385.000,5690.00,5690.00,2.27695
386.000,5685.00,5685.00,2.31348
387.000,5680.00,5680.00,2.37085
388.000,5675.00,5675.00,2.37085
389.000,5670.00,5670.00,2.39069
390.000,5665.00,5665.00,2.80774
391.000,5660.00,5660.00,3.47217
392.000,5655.00,5655.00,3.75928
393.000,5650.00,5650.00,3.75928
394.000,5645.00,5645.00,3.75928
395.000,5640.00,5640.00,4.20801
396.000,5635.00,5635.00,4.20801
397.000,5630.00,5630.00,4.41064
398.000,5625.00,5625.00,4.26001
399.000,5620.00,5620.00,4.26001
400.000,5615.00,5615.00,4.26001
401.000,5610.00,5610.00,4.41064
402.000,5605.00,5605.00,4.41064
403.000,5600.00,5600.00,4.39844
404.000,5595.00,5595.00,4.41064
405.000,5590.00,5590.00,4.60114
406.000,5585.00,5585.00,4.77246
407.000,5580.00,5580.00,4.77246
408.000,5575.00,5575.00,4.69678
409.000,5570.00,5570.00,4.69678
410.000,5565.00,5565.00,4.77246
411.000,5560.00,5560.00,4.89746
412.000,5555.00,5555.00,4.79199
413.000,5550.00,5550.00,4.89746
414.000,5545.00,5545.00,5.14136
415.000,5540.00,5540.00,5.42822
416.000,5535.00,5535.00,5.78662
417.000,5530.00,5530.00,6.28809
418.000,5525.00,5525.00,5.42822
419.000,5520.00,5520.00,6.28809
420.000,5515.00,5515.00,6.28809
421.000,5510.00,5510.00,6.63135
422.000,5505.00,5505.00,6.64966
423.000,5500.00,5500.00,7.15186
424.000,5495.00,5495.00,7.15186
425.000,5490.00,5490.00,7.34375
426.000,5485.00,5485.00,7.34375
427.000,5480.00,5480.00,7.56473
428.000,5475.00,5475.00,7.58313
429.000,5470.00,5470.00,7.69824
430.000,5465.00,5465.00,7.58313
431.000,5460.00,5460.00,7.94385
432.000,5455.00,5455.00,8.19153
433.000,5450.00,5450.00,8.23779
434.000,5445.00,5445.00,8.44629
435.000,5440.00,5440.00,8.58664
436.000,5435.00,5435.00,8.58664
437.000,5430.00,5430.00,8.87012
438.000,5425.00,5425.00,8.87012
439.000,5420.00,5420.00,9.09619
440.000,5415.00,5415.00,9.09619
441.000,5410.00,5410.00,8.96924
442.000,5405.00,5405.00,8.96924
443.000,5400.00,5400.00,9.26120
444.000,5395.00,5395.00,9.48773
445.000,5390.00,5390.00,9.75732
446.000,5385.00,5385.00,9.86200
447.000,5380.00,5380.00,9.90918
448.000,5375.00,5375.00,9.89282
449.000,5370.00,5370.00,10.4902
450.000,5365.00,5365.00,10.6133
451.000,5360.00,5360.00,10.6724
452.000,5355.00,5355.00,10.6133
453.000,5350.00,5350.00,10.6724
454.000,5345.00,5345.00,10.4902
455.000,5340.00,5340.00,10.3983
456.000,5335.00,5335.00,9.90918
457.000,5330.00,5330.00,10.3983
458.000,5325.00,5325.00,10.3983
459.000,5320.00,5320.00,10.4902
460.000,5315.00,5315.00,10.6133
461.000,5310.00,5310.00,10.6724
462.000,5305.00,5305.00,10.6724
463.000,5300.00,5300.00,11.2461
464.000,5295.00,5295.00,10.7407
465.000,5290.00,5290.00,11.3521
466.000,5285.00,5285.00,11.4224
467.000,5280.00,5280.00,11.4987
468.000,5275.00,5275.00,11.4987
469.000,5270.00,5270.00,11.7262
470.000,5265.00,5265.00,11.4987
471.000,5260.00,5260.00,11.6848
472.000,5255.00,5255.00,11.7262
473.000,5250.00,5250.00,12.5718
474.000,5245.00,5245.00,12.8494
475.000,5240.00,5240.00,14.1125
